respondent_id,age_band,children_under18,work_pattern,online_grocery_pre,digital_confidence_pre,budget_pressure_pre,mealplan_days_pre,assignment,weight_base,followup_status,followup_attempts,receipt_log,receipt_count,recall_post,awareness_pre,awareness_post,consideration_pre,consideration_post,usage_pre,usage_post,meal_stress_pre,meal_stress_post,campaign_clear_post,campaign_relevant_post,campaign_trust_post,campaign_channel_post,info_search_post,usage_days_post,satisfaction_post,planning_confidence_post
SBT005_2344,2,0,3,0,2,1,4,1,1.2188097233,1,1,1,3,1,0,0,3,4,0,0,1,2,5,4,3,2,1,,,5
SBT005_2345,3,0,3,1,99,3,4,0,0.9404938575,1,1,1,2,97,1,1,4,3,0,0,3,2,,,,,98,,,5
SBT005_2346,3,1,1,1,4,4,2,1,0.9404938575,1,2,1,3,1,0,1,4,5,0,1,4,3,4,3,4,2,1,3,5,97
SBT005_2347,1,1,1,1,5,5,5,1,0.6557362064,1,1,1,2,1,0,1,4,5,0,0,3,4,5,98,5,3,1,,,3
SBT005_2348,2,1,1,0,2,1,3,0,1.2188097233,1,1,0,0,0,0,0,1,1,0,0,2,3,,,,,1,,,4
SBT005_2349,1,0,1,0,3,3,5,0,1.1657532558,1,1,1,3,1,1,1,5,5,0,0,4,4,5,5,5,3,1,,,4
SBT005_2350,4,0,3,1,5,2,4,1,1.0474992456,1,3,1,1,1,0,1,2,2,0,0,4,2,97,5,4,3,0,,,5
SBT005_2351,2,1,1,0,2,3,1,1,1.2188097233,0,4,1,2,,1,,3,,0,,3,,,,,,,,,
SBT005_2352,2,1,3,1,3,5,0,0,0.6801943153,1,1,0,0,0,0,0,3,2,0,0,5,4,,,,,0,,,3
SBT005_2353,1,0,1,1,5,3,2,0,0.6557362064,1,2,1,3,97,1,1,4,5,0,0,3,3,,,,,0,,,5
SBT005_2354,4,0,3,1,3,97,2,0,1.0474992456,1,3,0,0,1,1,1,4,3,0,0,2,5,5,4,3,1,1,,,3
SBT005_2355,2,0,1,0,4,3,4,1,1.2188097233,1,4,0,0,1,0,0,3,3,0,97,3,3,3,3,2,1,0,,,4
SBT005_2356,1,0,1,1,5,4,4,1,0.6557362064,1,3,1,1,1,0,0,3,3,0,0,3,3,4,3,5,1,0,,,5
SBT005_2357,3,0,3,1,4,3,3,0,0.9404938575,0,4,0,0,,0,,5,,0,,3,,,,,,,,,
SBT005_2358,4,0,3,0,2,4,5,0,1.9875626711,0,4,1,2,,0,,4,,0,,4,,,,,,,,,
SBT005_2359,2,0,1,1,4,3,1,0,0.6801943153,1,1,0,0,1,0,0,4,4,0,0,2,3,4,4,4,1,0,,,3
SBT005_2360,1,0,1,1,5,2,4,0,0.6557362064,1,3,0,0,1,1,1,4,4,1,1,2,2,5,5,4,2,0,5,5,4
SBT005_2361,2,0,2,0,3,3,3,0,1.2188097233,1,3,0,0,0,0,97,1,2,0,0,4,2,,,,,0,,,4
SBT005_2362,1,0,1,1,3,3,3,0,0.6557362064,1,1,0,0,0,0,0,3,5,0,0,2,5,,,,,1,,,4
SBT005_2363,2,1,1,0,1,3,2,0,1.2188097233,0,4,0,0,,0,,3,,0,,4,,,,,,,,,
SBT005_2364,3,1,1,1,2,2,2,1,0.9404938575,1,2,1,1,1,1,1,3,2,0,0,3,2,5,4,4,1,0,,,3
SBT005_2365,2,1,1,0,2,5,3,1,1.2188097233,0,4,0,0,,97,,2,,0,,5,,,,,,,,,
SBT005_2366,1,0,3,1,3,2,1,0,0.6557362064,1,1,0,0,0,1,0,3,3,0,0,3,98,,,,,0,,,3
SBT005_2367,1,0,3,1,99,3,2,0,0.6557362064,1,2,1,3,0,0,1,2,2,0,0,4,3,,,,,0,,,4
SBT005_2368,1,0,2,0,5,3,6,0,1.1657532558,1,2,0,0,1,1,1,5,5,0,0,4,4,5,4,5,2,0,,,4
SBT005_2369,3,0,1,0,2,3,2,0,1.6623641428,0,4,0,0,,0,,2,,97,,3,,,,,,,,,
SBT005_2370,1,0,2,1,4,5,2,1,0.6557362064,1,2,0,0,0,97,1,5,5,0,0,5,4,,,,,0,,,2
SBT005_2371,1,1,1,0,4,3,4,1,1.1657532558,0,4,0,0,,1,,1,,0,,4,,,,,,,,,
SBT005_2372,1,1,1,1,3,4,3,1,0.6557362064,0,4,0,0,,0,,1,,0,,3,,,,,,,,,
SBT005_2373,2,1,1,1,5,3,2,1,0.6801943153,0,4,1,4,,1,,5,,0,,4,,,,,,,,,
SBT005_2374,3,0,1,0,4,4,97,0,1.6623641428,1,3,0,0,0,1,1,5,5,1,1,3,4,,,,,1,3,5,5
SBT005_2375,1,0,1,0,2,3,4,1,1.1657532558,1,1,0,0,0,0,0,1,2,0,0,5,3,,,,,0,,,5
SBT005_2376,1,0,1,0,5,97,4,0,1.1657532558,1,4,1,2,1,0,1,4,4,0,0,1,1,5,5,5,1,1,,,4
SBT005_2377,1,1,1,1,4,4,2,0,0.6557362064,0,4,0,0,,0,,3,,0,,3,,,,,,,,,
SBT005_2378,2,0,1,1,5,5,7,1,0.6801943153,1,3,1,4,1,0,0,2,2,0,0,5,3,4,4,4,1,0,,,3
SBT005_2379,2,1,2,1,4,5,3,1,0.6801943153,1,1,1,2,1,0,99,2,3,0,0,5,5,3,3,2,1,1,,,2
SBT005_2380,1,1,1,1,3,3,4,1,0.6557362064,1,2,1,3,1,0,0,4,5,0,0,4,3,2,4,3,1,0,,,2
SBT005_2381,3,0,2,0,2,1,2,0,1.6623641428,1,3,0,0,0,0,0,2,2,0,0,1,2,,,,,0,,,3
SBT005_2382,2,1,1,0,3,2,2,1,1.2188097233,1,1,1,2,1,0,1,3,3,0,0,2,97,5,4,5,4,0,,,3
SBT005_2383,1,0,1,0,3,2,2,1,1.1657532558,0,4,1,2,,0,,2,,0,,2,,,,,,,,,
SBT005_2384,1,1,1,1,4,4,2,1,0.6557362064,1,2,1,2,1,1,1,3,4,0,0,4,5,4,3,4,1,0,,,98
SBT005_2385,2,1,1,1,5,3,3,0,0.6801943153,1,2,1,2,1,0,0,3,4,0,0,4,4,4,4,3,2,1,,,4
SBT005_2386,2,1,1,1,4,2,3,1,0.6801943153,1,2,0,0,0,0,0,2,1,0,98,1,2,,,,,0,,,5
SBT005_2387,2,0,1,1,5,2,6,0,0.6801943153,0,4,0,0,,1,,1,,0,,2,,,,,,,,,
SBT005_2388,2,1,1,1,5,4,7,0,0.6801943153,1,2,1,2,1,0,0,4,3,0,0,3,3,5,5,5,99,1,,,2
SBT005_2389,3,1,3,1,2,4,6,1,0.9404938575,1,4,1,2,1,0,1,3,4,0,0,3,5,5,5,5,4,1,,,3
SBT005_2390,2,1,1,1,3,3,2,1,0.6801943153,1,1,1,1,1,1,1,3,4,0,0,3,3,5,5,4,1,0,,,4
SBT005_2391,2,0,1,1,4,2,3,1,0.6801943153,1,3,1,2,1,0,1,4,5,97,0,1,2,4,4,4,3,1,,,3
SBT005_2392,1,0,1,1,3,97,5,0,0.6557362064,1,3,0,0,1,1,1,3,4,0,0,4,3,4,5,4,2,0,,,3
SBT005_2393,3,0,1,1,2,97,1,0,0.9404938575,1,4,0,0,1,0,0,4,4,0,0,3,3,5,3,5,2,1,,,4
SBT005_2394,2,0,2,1,4,2,4,1,0.6801943153,0,4,1,3,,1,,5,,0,,2,,,,,,,,,
SBT005_2395,1,1,3,1,5,5,3,1,0.6557362064,1,1,1,4,1,1,1,5,5,0,0,4,5,5,5,5,3,0,,,4
SBT005_2396,2,0,1,0,4,1,4,0,1.2188097233,1,1,0,0,0,0,0,3,3,0,0,1,1,,,,,0,,,5
SBT005_2397,1,1,1,1,2,5,1,0,0.6557362064,0,4,0,0,,0,,1,,0,,5,,,,,,,,,
SBT005_2398,2,1,2,0,5,4,5,1,1.2188097233,1,4,1,1,0,1,1,4,3,1,1,4,4,,,,,0,4,5,2
SBT005_2399,1,0,1,0,5,5,99,1,1.1657532558,1,1,1,2,1,1,1,5,5,1,1,5,5,5,5,5,1,1,4,5,3
SBT005_2400,4,0,3,1,3,4,4,1,1.0474992456,1,3,0,0,1,1,1,2,3,1,1,4,3,3,2,5,1,0,4,4,2
SBT005_2401,2,1,2,0,1,3,1,1,1.2188097233,0,4,1,1,,0,,2,,0,,3,,,,,,,,,
SBT005_2402,4,0,3,1,5,1,4,0,1.0474992456,1,4,1,2,1,1,1,3,3,1,1,1,1,5,5,3,3,1,4,5,5
SBT005_2403,3,1,2,1,5,5,97,1,0.9404938575,1,1,1,3,1,0,0,5,5,0,0,5,5,5,3,5,97,1,,,4
SBT005_2404,3,0,3,0,2,1,2,1,1.6623641428,1,1,1,3,0,0,1,2,3,0,0,2,1,,,,,0,,,4
SBT005_2405,2,1,1,1,5,2,4,0,0.6801943153,1,2,1,2,1,1,1,5,5,0,0,2,2,5,5,5,3,0,,,5
SBT005_2406,4,0,3,0,3,2,6,1,1.9875626711,1,2,1,4,97,0,1,1,1,0,0,1,2,,,,,0,,,3
SBT005_2407,1,0,1,0,1,1,2,0,1.1657532558,0,4,1,1,,0,,1,,0,,1,,,,,,,,,
SBT005_2408,1,0,3,0,99,2,4,1,1.1657532558,1,1,1,3,1,0,1,3,3,0,0,4,2,2,2,2,2,1,,,2
SBT005_2409,2,1,1,0,2,3,2,0,1.2188097233,0,4,0,0,,0,,1,,0,,5,,,,,,,,,
SBT005_2410,2,1,1,1,5,3,6,0,0.6801943153,1,1,1,1,1,1,1,4,4,0,1,4,3,5,4,4,2,0,4,5,4
SBT005_2411,4,0,3,1,2,4,97,1,1.0474992456,1,2,1,1,1,0,0,3,97,0,0,4,3,2,3,2,1,0,,,3
SBT005_2412,4,0,3,1,4,2,3,0,1.0474992456,1,3,0,0,0,0,1,3,4,0,0,3,98,,,,,0,,,4
SBT005_2413,3,0,1,1,5,1,3,0,0.9404938575,1,3,0,0,0,0,1,3,4,0,1,1,2,,,,,0,2,5,5
SBT005_2414,3,0,1,1,98,3,2,1,0.9404938575,1,1,0,0,0,0,0,2,2,0,0,3,5,,,,,0,,,3
SBT005_2415,4,0,3,0,3,4,1,1,1.9875626711,1,2,1,1,0,0,1,1,2,0,0,4,5,,,,,0,,,1
SBT005_2416,2,0,2,1,5,3,4,0,0.6801943153,1,2,0,0,0,0,0,3,3,0,0,4,2,,,,,1,,,4
SBT005_2417,3,0,1,1,4,4,2,1,0.9404938575,1,1,0,0,0,0,0,2,2,0,0,5,5,,,,,0,,,3
SBT005_2418,1,1,1,0,4,4,3,0,1.1657532558,1,3,1,2,0,0,99,5,5,0,0,5,3,,,,,1,,,5
SBT005_2419,1,0,1,1,4,3,4,1,0.6557362064,0,4,1,3,,1,,3,,0,,5,,,,,,,,,
SBT005_2420,1,0,3,0,3,3,2,0,1.1657532558,1,1,0,0,0,0,1,3,4,0,0,3,3,,,,,1,,,2
SBT005_2421,2,0,2,1,5,3,3,0,0.6801943153,1,2,0,0,0,0,0,3,4,0,0,3,4,,,,,1,,,99
SBT005_2422,1,0,1,1,4,4,3,1,0.6557362064,1,1,1,3,1,0,0,2,3,0,0,4,5,5,4,3,1,0,,,3
SBT005_2423,3,0,3,1,5,1,4,1,0.9404938575,1,1,1,2,0,0,0,2,3,0,0,2,1,,,,,0,,,5
SBT005_2424,1,1,2,1,3,4,4,0,0.6557362064,1,1,1,3,1,1,1,3,3,0,0,4,3,5,5,5,97,0,,,4
SBT005_2425,1,1,2,1,4,3,2,1,0.6557362064,1,1,1,2,1,1,1,4,4,0,0,5,4,4,4,4,1,0,,,2
SBT005_2426,1,0,1,1,4,1,4,1,0.6557362064,1,1,1,3,97,0,1,97,2,0,1,1,1,,,,,0,3,5,4
SBT005_2427,2,0,1,1,4,3,7,0,0.6801943153,1,2,0,0,0,1,1,4,4,0,0,2,3,,,,,0,,,4
SBT005_2428,4,0,3,1,4,5,2,1,1.0474992456,1,1,1,3,0,0,0,2,4,0,0,5,4,,,,,0,,,2
SBT005_2429,3,0,1,1,1,2,2,0,0.9404938575,0,4,0,0,,1,,1,,0,,3,,,,,,,,,
SBT005_2430,2,0,3,1,3,2,2,1,0.6801943153,1,2,1,2,1,0,0,4,5,0,0,3,2,5,4,5,1,0,,,97
SBT005_2431,2,0,2,1,5,3,5,1,0.6801943153,1,3,1,1,1,1,1,5,5,1,1,4,2,3,3,2,2,1,6,5,5
SBT005_2432,2,0,1,0,3,2,2,1,1.2188097233,0,4,1,2,,0,,3,,0,,2,,,,,,,,,
SBT005_2433,1,0,1,0,4,4,6,1,1.1657532558,1,1,1,3,0,1,1,2,3,0,0,3,2,,,,,0,,,3
SBT005_2434,2,1,1,1,5,97,2,0,0.6801943153,0,4,0,0,,0,,2,,0,,2,,,,,,,,,
SBT005_2435,1,1,1,1,5,3,5,0,0.6557362064,1,1,1,4,1,1,1,5,5,0,0,4,4,5,5,5,3,0,,,3
SBT005_2436,1,1,2,1,2,5,99,1,0.6557362064,0,4,1,2,,97,,1,,0,,5,,,,,,,,,
SBT005_2437,1,0,3,1,5,2,6,0,0.6557362064,1,1,1,1,1,0,1,3,3,0,0,2,2,5,5,5,3,0,,,3
SBT005_2438,4,0,3,1,2,2,3,1,1.0474992456,0,4,1,1,,0,,2,,0,,3,,,,,,,,,
SBT005_2439,2,1,1,0,3,4,4,0,1.2188097233,1,2,0,0,0,0,0,3,4,0,0,3,3,,,,,1,,,3
SBT005_2440,1,0,1,0,3,1,1,1,1.1657532558,1,4,0,0,0,0,0,1,2,0,0,2,1,,,,,1,,,4
SBT005_2441,2,0,1,0,4,4,3,1,1.2188097233,1,2,0,0,0,1,1,3,2,0,0,5,5,,,,,0,,,4
SBT005_2442,1,0,1,1,5,1,5,0,0.6557362064,1,1,0,0,0,0,1,3,3,0,0,2,1,,,,,1,,,97
SBT005_2443,4,0,3,0,5,3,3,0,1.9875626711,1,1,0,0,0,0,0,4,5,0,0,4,3,,,,,0,,,3
SBT005_2444,4,0,2,0,4,3,3,1,1.9875626711,1,3,1,1,0,1,1,3,3,0,0,5,2,,,,,0,,,1
SBT005_2445,4,0,3,0,2,97,2,1,1.9875626711,0,4,1,1,,0,,4,,0,,4,,,,,,,,,
SBT005_2446,2,0,2,0,3,5,0,0,1.2188097233,0,4,0,0,,1,,3,,0,,4,,,,,,,,,
SBT005_2447,1,0,1,0,1,3,0,0,1.1657532558,0,4,0,0,,0,,3,,0,,3,,,,,,,,,
SBT005_2448,1,0,1,1,5,4,2,1,0.6557362064,0,4,1,2,,1,,2,,0,,5,,,,,,,,,
SBT005_2449,3,0,3,1,2,5,3,1,0.9404938575,0,4,0,0,,0,,1,,0,,4,,,,,,,,,
SBT005_2450,2,1,1,1,5,2,4,1,0.6801943153,0,4,1,3,,0,,2,,0,,2,,,,,,,,,
SBT005_2451,2,1,1,0,1,4,1,1,1.2188097233,0,4,0,0,,1,,2,,0,,4,,,,,,,,,
SBT005_2452,4,0,1,1,5,4,6,1,1.0474992456,1,1,1,3,1,1,1,5,5,1,1,3,3,5,5,5,97,1,6,5,97
SBT005_2453,1,1,1,0,3,5,2,0,1.1657532558,1,4,0,0,97,0,0,1,1,0,0,5,4,,,,,0,,,4
SBT005_2454,2,1,2,1,5,4,1,0,0.6801943153,1,2,0,0,0,1,1,4,4,1,1,3,4,,,,,0,5,3,4
SBT005_2455,1,0,1,0,2,1,97,0,1.1657532558,1,3,1,3,0,0,0,1,1,0,0,1,3,,,,,0,,,2
SBT005_2456,2,1,1,1,2,5,4,0,0.6801943153,1,2,0,0,0,0,0,1,1,0,0,3,4,,,,,0,,,2
SBT005_2457,1,1,2,1,4,3,3,0,0.6557362064,1,4,0,0,0,0,0,1,2,0,0,5,5,,,,,0,,,4
SBT005_2458,3,0,3,0,1,4,0,0,1.6623641428,0,4,0,0,,0,,1,,0,,5,,,,,,,,,
SBT005_2459,3,0,1,1,2,3,3,1,0.9404938575,0,4,0,0,,0,,2,,0,,3,,,,,,,,,
SBT005_2460,1,1,2,1,4,4,4,1,0.6557362064,0,4,1,1,,0,,1,,0,,4,,,,,,,,,
SBT005_2461,1,0,1,1,5,3,4,0,0.6557362064,1,1,1,2,1,1,1,2,3,0,0,2,3,5,5,5,3,0,,,3
SBT005_2462,2,1,2,0,4,5,1,0,1.2188097233,1,1,0,0,1,1,1,3,4,0,0,5,4,4,3,2,3,0,,,3
SBT005_2463,4,0,3,0,4,1,3,0,1.9875626711,1,3,0,0,0,0,0,2,3,0,0,1,1,,,,,0,,,5
SBT005_2464,2,1,2,0,3,5,5,1,1.2188097233,1,2,0,0,0,0,0,5,5,0,0,5,5,,,,,0,,,97
SBT005_2465,4,0,3,0,1,3,1,0,1.9875626711,1,1,0,0,0,1,1,3,3,1,1,3,4,,,,,0,1,2,3
SBT005_2466,1,0,1,1,5,5,3,1,0.6557362064,1,3,1,4,1,1,1,5,5,0,0,5,5,3,99,3,1,1,,,4
SBT005_2467,2,0,3,1,4,2,5,0,0.6801943153,0,4,0,0,,0,,4,,0,,4,,,,,,,,,
SBT005_2468,3,0,1,1,2,4,2,0,0.9404938575,1,1,0,0,0,0,0,2,3,0,0,4,2,,,,,0,,,1
SBT005_2469,2,0,1,1,2,2,2,1,0.6801943153,1,1,1,2,0,0,1,2,2,0,0,3,1,,,,,0,,,3
SBT005_2470,3,1,1,1,3,2,4,1,0.9404938575,1,1,1,2,0,0,0,5,4,0,0,1,4,,,,,1,,,5
SBT005_2471,1,1,1,1,3,5,1,1,0.6557362064,1,1,1,2,0,0,1,3,3,0,0,5,3,,,,,0,,,4
SBT005_2472,2,0,2,1,2,1,4,0,0.6801943153,1,1,0,0,1,0,0,4,3,0,0,3,2,3,5,4,2,0,,,4
SBT005_2473,1,0,1,0,2,2,3,0,1.1657532558,1,1,0,0,0,0,1,2,1,0,0,2,5,,,,,0,,,2
SBT005_2474,2,1,1,1,4,3,4,1,0.6801943153,1,1,1,3,1,0,1,4,4,0,0,3,3,5,4,4,1,0,,,3
SBT005_2475,2,1,1,1,5,4,3,0,0.6801943153,1,1,0,0,0,1,1,3,4,1,1,3,2,,,,,0,3,4,4
SBT005_2476,2,0,1,1,4,2,4,0,0.6801943153,1,1,1,3,1,0,1,3,3,0,0,2,3,4,1,3,2,98,,,5
SBT005_2477,4,0,3,0,1,1,1,1,1.9875626711,1,2,0,0,1,1,98,1,1,0,0,2,2,3,3,97,1,0,,,4
SBT005_2478,2,0,3,0,1,3,97,0,1.2188097233,1,3,0,0,0,1,1,2,2,0,0,3,4,,,,,98,,,3
SBT005_2479,1,0,1,0,4,2,7,0,1.1657532558,1,2,0,0,0,0,1,2,2,0,0,2,1,,,,,0,,,3
SBT005_2480,3,0,1,1,3,4,2,1,0.9404938575,0,4,0,0,,0,,1,,0,,4,,,,,,,,,
SBT005_2481,4,0,3,0,1,3,1,0,1.9875626711,0,4,0,0,,0,,1,,0,,3,,,,,,,,,
SBT005_2482,3,0,1,1,5,3,4,1,0.9404938575,0,4,1,3,,0,,4,,0,,3,,,,,,,,,
SBT005_2483,1,1,1,0,2,5,3,0,1.1657532558,0,4,0,0,,1,,3,,0,,5,,,,,,,,,
SBT005_2484,4,0,1,1,5,2,4,1,1.0474992456,1,1,1,2,0,0,1,2,3,0,0,2,1,,,,,0,,,3
SBT005_2485,2,1,2,1,5,3,5,1,0.6801943153,1,1,1,4,1,0,0,4,3,0,0,1,3,4,5,5,3,0,,,4
SBT005_2486,2,0,1,1,3,3,2,1,0.6801943153,0,4,1,4,,1,,2,,0,,4,,,,,,,,,
SBT005_2487,3,0,3,0,5,2,3,0,1.6623641428,1,2,0,0,0,0,0,2,1,0,0,2,2,,,,,0,,,3
SBT005_2488,2,0,1,0,1,1,2,0,1.2188097233,1,4,0,0,0,0,0,1,1,0,0,1,1,,,,,0,,,2
SBT005_2489,3,0,3,1,5,5,5,1,0.9404938575,1,1,1,4,1,0,1,5,5,0,0,4,3,4,5,5,4,1,,,4
SBT005_2490,2,1,3,0,1,4,1,1,1.2188097233,1,3,0,0,0,0,0,3,2,0,0,5,4,,,,,0,,,4
SBT005_2491,2,0,1,1,5,2,2,1,0.6801943153,1,4,1,1,1,1,1,3,3,0,0,2,1,4,5,4,4,0,,,2
SBT005_2492,4,0,3,1,2,5,2,1,1.0474992456,0,4,1,1,,0,,3,,0,,5,,,,,,,,,
SBT005_2493,3,0,3,1,5,3,6,0,0.9404938575,1,1,1,3,1,0,0,3,3,0,0,4,3,5,5,5,3,1,,,4
SBT005_2494,3,0,2,1,3,3,3,0,0.9404938575,1,2,0,0,0,1,1,1,1,0,0,4,3,,,,,0,,,3
SBT005_2495,1,1,2,1,4,5,2,1,0.6557362064,0,4,0,0,,0,,2,,0,,4,,,,,,,,,
SBT005_2496,3,1,1,1,2,4,2,0,0.9404938575,0,4,0,0,,0,,1,,0,,3,,,,,,,,,
SBT005_2497,2,1,1,1,5,3,2,0,0.6801943153,1,3,1,2,1,0,1,5,5,0,0,4,4,3,3,3,3,1,,,4
SBT005_2498,3,0,3,0,1,3,3,1,1.6623641428,1,1,0,0,97,0,0,3,4,0,0,5,4,,,,,0,,,3
SBT005_2499,2,1,2,0,4,3,1,1,1.2188097233,0,4,0,0,,0,,2,,0,,4,,,,,,,,,
SBT005_2500,3,0,1,0,3,3,0,1,1.6623641428,1,2,1,1,0,0,1,1,2,0,0,1,2,,,,,0,,,2
SBT005_2501,1,0,1,0,2,1,97,0,1.1657532558,1,2,0,0,0,97,0,3,4,97,0,2,2,,,,,0,,,3
SBT005_2502,2,0,2,1,4,2,0,0,0.6801943153,1,3,0,0,0,1,1,2,3,1,1,2,2,,,,,1,4,97,3
SBT005_2503,1,1,3,1,5,2,4,1,0.6557362064,1,4,1,2,97,0,1,3,2,0,0,2,2,,,,,0,,,5
SBT005_2504,2,1,2,1,3,3,1,1,0.6801943153,1,2,1,1,0,0,0,1,2,0,0,3,3,,,,,0,,,2
SBT005_2505,2,1,1,1,3,3,3,0,0.6801943153,0,4,1,1,,1,,2,,0,,5,,,,,,,,,
SBT005_2506,2,0,1,0,4,3,3,1,1.2188097233,1,3,1,2,1,0,1,3,4,0,0,3,3,3,3,5,1,1,,,5
SBT005_2507,2,1,1,0,4,4,1,0,1.2188097233,1,1,0,0,0,0,0,4,3,0,0,5,4,,,,,0,,,1
SBT005_2508,2,1,1,1,3,3,2,0,0.6801943153,1,1,0,0,0,0,0,1,2,0,0,4,3,,,,,0,,,5
SBT005_2509,2,0,2,1,3,3,3,0,0.6801943153,1,2,0,0,1,1,1,3,3,0,0,3,3,4,4,3,3,1,,,4
SBT005_2510,2,1,2,1,4,5,2,1,0.6801943153,0,4,1,1,,0,,4,,0,,5,,,,,,,,,
SBT005_2511,2,0,1,1,3,2,97,0,0.6801943153,1,3,0,0,0,1,1,3,3,0,0,2,3,,,,,1,,,3
SBT005_2512,3,1,1,1,5,4,3,1,0.9404938575,1,1,1,2,1,0,0,3,4,0,0,5,3,3,3,4,1,0,,,3
SBT005_2513,2,0,1,0,3,3,5,1,1.2188097233,0,4,1,1,,1,,3,,0,,3,,,,,,,,,
SBT005_2514,3,0,2,1,3,3,3,1,0.9404938575,0,4,1,1,,0,,2,,0,,4,,,,,,,,,
SBT005_2515,3,0,3,1,5,1,4,1,0.9404938575,1,1,1,2,1,1,1,5,5,0,0,1,1,5,5,5,1,0,,,4
SBT005_2516,4,1,3,0,1,5,6,1,1.9875626711,1,4,1,1,0,0,0,1,1,0,0,4,5,,,,,99,,,3
SBT005_2517,1,1,3,1,5,4,3,1,0.6557362064,1,2,0,0,0,1,1,4,5,0,0,3,4,,,,,1,,,3
SBT005_2518,1,0,1,1,4,1,3,0,0.6557362064,1,1,1,2,1,1,1,4,4,0,0,2,2,4,3,3,3,1,,,4
SBT005_2519,2,1,1,0,4,4,3,0,1.2188097233,0,4,0,0,,0,,1,,0,,4,,,,,,,,,
SBT005_2520,4,0,3,0,2,2,2,0,1.9875626711,0,4,0,0,,0,,1,,0,,2,,,,,,,,,
SBT005_2521,1,1,1,0,2,4,1,0,1.1657532558,1,2,0,0,0,0,0,1,2,0,0,5,5,,,,,0,,,3
SBT005_2522,1,0,1,0,2,2,4,0,1.1657532558,1,1,0,0,0,0,0,1,1,0,0,2,2,,,,,1,,,4
SBT005_2523,2,0,1,1,5,3,4,0,0.6801943153,1,1,1,2,97,1,1,5,5,0,0,4,3,,,,,1,,,5
SBT005_2524,2,1,1,1,3,3,3,0,0.6801943153,1,2,0,0,0,0,1,3,4,0,98,2,4,,,,,0,,,4
SBT005_2525,2,0,1,1,5,3,3,0,0.6801943153,1,1,0,0,0,1,1,4,4,0,0,3,3,,,,,0,,,5
SBT005_2526,2,1,1,1,4,3,3,1,0.6801943153,1,1,1,2,0,0,0,3,4,0,0,4,3,,,,,0,,,3
SBT005_2527,1,0,3,1,3,2,4,1,0.6557362064,1,1,1,2,0,0,0,1,1,0,0,3,2,,,,,0,,,3
SBT005_2528,2,1,3,1,5,4,2,1,0.6801943153,1,1,1,2,1,1,1,5,5,0,0,2,4,5,5,5,1,0,,,5
SBT005_2529,4,0,3,1,1,3,0,1,1.0474992456,1,4,0,0,0,0,0,3,3,0,0,4,3,,,,,1,,,4
SBT005_2530,3,0,1,0,4,4,2,0,1.6623641428,1,1,0,0,0,0,0,3,2,0,0,4,5,,,,,1,,,2
SBT005_2531,3,1,1,1,5,3,4,1,0.9404938575,0,4,1,3,,1,,3,,0,,3,,,,,,,,,
SBT005_2532,2,0,2,1,4,3,2,1,0.6801943153,1,2,1,4,97,0,1,2,3,0,0,4,5,,,,,0,,,4
SBT005_2533,1,0,1,0,3,2,3,0,1.1657532558,1,3,0,0,0,0,0,3,2,0,0,4,3,,,,,0,,,3
SBT005_2534,3,1,1,1,5,3,4,0,0.9404938575,1,3,0,0,1,0,0,5,97,0,0,2,4,4,5,5,97,1,,,4
SBT005_2535,1,1,1,1,5,4,5,1,0.6557362064,1,1,1,2,1,1,1,3,4,0,0,4,97,5,5,5,97,1,,,4
SBT005_2536,1,0,1,1,5,3,4,0,0.6557362064,0,4,0,0,,0,,3,,0,,2,,,,,,,,,
SBT005_2537,1,1,1,1,2,5,1,0,0.6557362064,1,2,0,0,0,0,0,3,4,0,0,5,5,,,,,0,,,2
SBT005_2538,2,1,1,1,3,3,0,0,0.6801943153,1,2,0,0,0,0,0,1,1,0,0,3,3,,,,,0,,,2
SBT005_2539,2,1,1,0,3,3,3,1,1.2188097233,1,2,1,2,1,1,1,3,2,0,0,2,4,4,5,4,2,1,,,2
SBT005_2540,1,0,1,0,1,1,97,0,1.1657532558,1,3,0,0,0,0,0,3,2,0,0,1,1,,,,,0,,,4
SBT005_2541,2,0,3,0,1,2,2,1,1.2188097233,1,1,1,1,1,0,1,3,4,0,0,3,2,2,3,1,1,0,,,3
SBT005_2542,1,1,2,1,1,4,2,0,0.6557362064,0,4,0,0,,0,,1,,0,,4,,,,,,,,,
SBT005_2543,1,1,1,0,5,4,1,1,1.1657532558,0,4,1,3,,0,,3,,0,,4,,,,,,,,,
SBT005_2544,2,1,2,0,4,5,3,1,1.2188097233,1,3,1,3,1,0,1,2,2,97,0,5,5,5,4,4,1,0,,,2
SBT005_2545,1,0,3,1,3,3,5,0,0.6557362064,1,1,1,3,1,0,0,3,4,0,0,2,2,3,4,4,2,97,,,3
SBT005_2546,1,0,1,0,4,4,6,0,1.1657532558,1,1,1,2,1,0,1,4,4,0,97,3,4,4,97,5,3,1,,,3
SBT005_2547,1,0,1,1,3,3,4,0,0.6557362064,1,1,0,0,0,0,0,3,4,0,0,3,2,,,,,0,,,2
SBT005_2548,2,0,1,0,2,3,1,0,1.2188097233,1,1,0,0,0,0,0,1,1,0,0,3,3,,,,,0,,,4
SBT005_2549,2,1,1,1,5,3,6,0,0.6801943153,1,2,1,2,1,1,99,5,5,1,1,4,4,5,5,5,2,0,3,5,5
