respondent_id,age_band,household_children,budget_band,meal_planning_role,weekday_time_pressure_5,current_planning_method,digital_confidence_5,plan_ahead_days_7,subscription_spend_band,household_size_band,design_stratum,wt_design,assigned_price_arm,assigned_price_gbp,postprice_responded,intent_5,value_5,fit_5,affordability_5,ease_5,trust_5,differentiation_5,certainty_5,primary_use_goal,anticipated_use_days_7,reason_not_commit,time_pressed_family
SBT006_2488,2,1,1,2,5,1,2,1,0,4,1,0.725502939798371,2,7,0,,,,,,,,,,,,1
SBT006_2489,1,1,1,2,5,1,4,2,1,4,1,0.725502939798371,3,10,1,1.0,3.0,2.0,97.0,3.0,2.0,1.0,5.0,0.0,,6.0,1
SBT006_2490,3,0,1,2,5,1,4,0,0,2,4,1.49634981333414,1,4,1,1.0,4.0,97.0,5.0,3.0,2.0,1.0,5.0,0.0,,1.0,0
SBT006_2491,2,0,3,1,4,1,2,4,2,1,6,0.99756654222276,1,4,1,4.0,3.0,5.0,4.0,4.0,4.0,97.0,4.0,4.0,6.0,,0
SBT006_2492,1,0,3,1,4,4,4,3,3,2,6,0.99756654222276,3,10,1,4.0,4.0,4.0,5.0,5.0,4.0,2.0,5.0,1.0,4.0,,0
SBT006_2493,2,0,1,2,3,3,4,5,2,2,4,1.49634981333414,1,4,1,1.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,,99.0,0
SBT006_2494,1,0,2,1,1,1,4,4,2,2,5,1.24695817777845,2,7,0,,,,,,,,,,,,0
SBT006_2495,4,0,2,2,2,2,5,6,3,1,5,1.24695817777845,1,4,1,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,0.0,4.0,,0
SBT006_2496,1,0,3,1,3,4,4,5,1,2,6,0.99756654222276,2,7,1,5.0,5.0,5.0,5.0,3.0,97.0,1.0,4.0,3.0,97.0,,0
SBT006_2497,1,1,1,2,4,2,3,2,2,4,1,0.725502939798371,2,7,1,2.0,5.0,5.0,3.0,4.0,1.0,5.0,5.0,2.0,,5.0,1
SBT006_2498,2,0,1,2,5,5,5,3,2,1,4,1.49634981333414,4,13,1,1.0,2.0,97.0,2.0,4.0,97.0,2.0,5.0,2.0,,1.0,0
SBT006_2499,2,1,1,2,5,1,2,4,3,4,1,0.725502939798371,2,7,1,2.0,4.0,97.0,3.0,2.0,98.0,4.0,3.0,1.0,,6.0,1
SBT006_2500,1,1,1,2,5,1,4,3,0,4,1,0.725502939798371,2,7,1,4.0,3.0,1.0,5.0,3.0,2.0,97.0,97.0,4.0,6.0,,1
SBT006_2501,2,1,1,2,5,3,5,3,0,3,1,0.725502939798371,4,13,1,2.0,3.0,4.0,3.0,4.0,3.0,4.0,5.0,0.0,,6.0,1
SBT006_2502,1,0,3,2,5,4,4,5,3,2,6,0.99756654222276,1,4,1,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,0.0,5.0,,0
SBT006_2503,2,1,2,2,5,1,3,5,1,4,2,0.816190807273167,3,10,1,5.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,7.0,,1
SBT006_2504,2,1,2,1,2,3,4,3,2,3,2,0.816190807273167,2,7,1,5.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,2.0,5.0,,0
SBT006_2505,2,0,1,2,4,1,2,2,2,1,4,1.49634981333414,1,4,1,4.0,5.0,1.0,5.0,4.0,5.0,4.0,5.0,2.0,3.0,,0
SBT006_2506,1,1,3,2,5,2,4,4,2,4,3,0.74817490666707,1,4,1,5.0,5.0,5.0,5.0,3.0,4.0,3.0,5.0,3.0,6.0,,1
SBT006_2507,4,0,2,2,1,2,3,3,3,2,5,1.24695817777845,2,7,0,,,,,,,,,,,,0
SBT006_2508,2,1,2,2,5,5,2,1,0,4,2,0.816190807273167,4,13,1,97.0,3.0,3.0,2.0,97.0,4.0,97.0,,1.0,,,1
SBT006_2509,1,1,1,2,4,3,4,1,2,4,1,0.725502939798371,3,10,1,97.0,5.0,4.0,3.0,4.0,3.0,4.0,,2.0,,,1
SBT006_2510,4,0,2,1,5,3,4,5,1,2,5,1.24695817777845,4,13,1,1.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,,2.0,0
SBT006_2511,2,1,1,1,5,1,4,4,2,4,1,0.725502939798371,3,10,1,5.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,2.0,4.0,,1
SBT006_2512,2,0,2,1,5,5,2,4,2,2,5,1.24695817777845,3,10,1,3.0,2.0,3.0,98.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,0
SBT006_2513,4,0,2,2,1,1,5,5,2,2,5,1.24695817777845,1,4,1,4.0,5.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,,0
SBT006_2514,2,0,2,1,3,1,5,2,0,1,5,1.24695817777845,3,10,1,97.0,3.0,2.0,2.0,5.0,4.0,2.0,,1.0,,,0
SBT006_2515,1,1,2,2,5,5,4,2,1,4,2,0.816190807273167,1,4,1,3.0,3.0,3.0,4.0,5.0,2.0,1.0,99.0,1.0,2.0,3.0,1
SBT006_2516,2,1,2,1,5,1,2,4,3,4,2,0.816190807273167,1,4,1,5.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,1.0,5.0,,1
SBT006_2517,2,0,3,2,5,1,97,4,2,1,6,0.99756654222276,3,10,1,5.0,4.0,97.0,5.0,4.0,5.0,4.0,5.0,1.0,3.0,,0
SBT006_2518,1,1,1,1,5,1,3,0,3,4,1,0.725502939798371,1,4,1,5.0,5.0,5.0,4.0,3.0,4.0,3.0,5.0,3.0,6.0,,1
SBT006_2519,2,0,3,1,2,2,4,2,1,2,6,0.99756654222276,4,13,1,1.0,1.0,2.0,2.0,4.0,4.0,3.0,5.0,1.0,,1.0,0
SBT006_2520,2,0,2,2,3,1,3,4,0,2,5,1.24695817777845,4,13,1,1.0,2.0,3.0,3.0,4.0,2.0,3.0,97.0,1.0,,1.0,0
SBT006_2521,2,0,2,1,2,1,4,1,2,1,5,1.24695817777845,4,13,1,5.0,4.0,3.0,4.0,3.0,4.0,2.0,5.0,2.0,3.0,,0
SBT006_2522,2,0,2,2,2,1,5,3,3,1,5,1.24695817777845,2,7,1,1.0,2.0,2.0,3.0,5.0,5.0,2.0,5.0,1.0,,97.0,0
SBT006_2523,1,0,2,1,5,3,4,5,1,2,5,1.24695817777845,4,13,1,1.0,2.0,4.0,97.0,4.0,4.0,2.0,5.0,1.0,,97.0,0
SBT006_2524,2,1,1,2,4,3,5,4,1,4,1,0.725502939798371,3,10,1,3.0,5.0,4.0,2.0,4.0,5.0,1.0,4.0,4.0,5.0,6.0,1
SBT006_2525,2,0,2,1,3,1,98,6,2,2,5,1.24695817777845,4,13,1,1.0,1.0,2.0,1.0,1.0,3.0,2.0,5.0,4.0,,2.0,0
SBT006_2526,1,0,2,1,2,1,5,3,2,1,5,1.24695817777845,1,4,1,1.0,97.0,2.0,5.0,5.0,4.0,2.0,5.0,1.0,,4.0,0
SBT006_2527,2,1,2,2,5,1,3,4,2,3,2,0.816190807273167,3,10,1,3.0,2.0,3.0,2.0,3.0,4.0,2.0,3.0,4.0,0.0,4.0,1
SBT006_2528,2,1,1,2,5,1,5,0,98,3,1,0.725502939798371,4,13,1,2.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,3.0,,97.0,1
SBT006_2529,1,0,2,1,3,1,5,3,3,2,5,1.24695817777845,1,4,1,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,3.0,4.0,,0
SBT006_2530,2,1,1,2,5,2,2,2,1,4,1,0.725502939798371,4,13,1,97.0,1.0,2.0,2.0,3.0,2.0,2.0,,2.0,,,1
SBT006_2531,2,0,2,2,2,1,5,6,1,2,5,1.24695817777845,1,4,1,2.0,5.0,4.0,5.0,5.0,5.0,1.0,3.0,4.0,,3.0,0
SBT006_2532,1,0,2,1,5,2,4,3,2,2,5,1.24695817777845,4,13,1,5.0,4.0,5.0,3.0,3.0,5.0,3.0,5.0,2.0,6.0,,0
SBT006_2533,1,0,3,1,4,1,3,3,1,2,6,0.99756654222276,2,7,1,5.0,5.0,5.0,4.0,2.0,3.0,3.0,4.0,1.0,5.0,,0
SBT006_2534,3,1,2,1,4,2,2,3,0,3,2,0.816190807273167,2,7,1,3.0,3.0,2.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,2.0,1
SBT006_2535,2,1,2,1,5,1,3,1,2,4,2,0.816190807273167,1,4,1,5.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,0.0,7.0,,1
SBT006_2536,2,1,2,2,5,1,4,3,2,3,2,0.816190807273167,1,4,1,97.0,5.0,5.0,5.0,5.0,5.0,5.0,,99.0,,,1
SBT006_2537,1,0,3,1,3,3,2,4,97,2,6,0.99756654222276,2,7,1,5.0,5.0,4.0,4.0,4.0,5.0,3.0,5.0,2.0,7.0,,0
SBT006_2538,1,0,2,1,3,5,4,2,2,2,5,1.24695817777845,1,4,1,5.0,5.0,3.0,4.0,5.0,97.0,2.0,5.0,2.0,6.0,,0
SBT006_2539,2,0,3,1,2,5,3,3,2,2,6,0.99756654222276,3,10,0,,,,,,,,,,,,0
SBT006_2540,2,1,1,1,4,2,3,2,0,3,1,0.725502939798371,4,13,1,1.0,2.0,1.0,2.0,3.0,4.0,5.0,5.0,3.0,,1.0,1
SBT006_2541,4,0,1,1,4,3,2,3,1,1,4,1.49634981333414,3,10,1,2.0,2.0,1.0,3.0,3.0,4.0,3.0,4.0,1.0,,2.0,0
SBT006_2542,1,0,2,2,3,2,2,5,0,1,5,1.24695817777845,2,7,1,97.0,2.0,4.0,3.0,4.0,4.0,5.0,,2.0,,,0
SBT006_2543,4,0,2,1,5,2,2,2,3,2,5,1.24695817777845,3,10,1,1.0,3.0,3.0,3.0,3.0,4.0,3.0,5.0,0.0,,5.0,0
SBT006_2544,1,0,1,1,2,1,4,4,2,2,4,1.49634981333414,1,4,1,5.0,4.0,3.0,4.0,97.0,5.0,4.0,5.0,2.0,4.0,,0
SBT006_2545,1,0,2,2,4,2,5,4,2,2,5,1.24695817777845,3,10,1,1.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,3.0,,3.0,0
SBT006_2546,2,1,3,1,1,2,5,6,1,4,3,0.74817490666707,3,10,1,4.0,2.0,3.0,5.0,4.0,3.0,1.0,5.0,2.0,5.0,,0
SBT006_2547,2,1,1,2,5,2,4,4,2,4,1,0.725502939798371,3,10,1,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,1.0,7.0,,1
SBT006_2548,1,1,1,1,5,1,2,2,3,4,1,0.725502939798371,2,7,1,2.0,3.0,2.0,3.0,2.0,5.0,2.0,5.0,4.0,,2.0,1
SBT006_2549,1,0,3,1,2,3,3,2,3,2,6,0.99756654222276,3,10,1,3.0,3.0,2.0,3.0,3.0,3.0,5.0,5.0,2.0,98.0,4.0,0
SBT006_2550,2,0,3,1,1,4,4,7,2,2,6,0.99756654222276,3,10,1,2.0,4.0,4.0,2.0,3.0,3.0,3.0,5.0,2.0,,1.0,0
SBT006_2551,3,0,3,2,98,2,4,2,3,1,6,0.99756654222276,1,4,1,5.0,5.0,4.0,5.0,99.0,5.0,3.0,5.0,4.0,6.0,,0
SBT006_2552,1,1,2,2,5,4,4,5,3,4,2,0.816190807273167,1,4,1,5.0,97.0,5.0,5.0,4.0,4.0,5.0,97.0,3.0,6.0,,1
SBT006_2553,2,1,2,1,5,2,2,4,2,3,2,0.816190807273167,2,7,1,5.0,5.0,5.0,4.0,2.0,3.0,5.0,5.0,2.0,5.0,,1
SBT006_2554,1,0,3,1,3,2,4,5,2,2,6,0.99756654222276,2,7,1,1.0,2.0,3.0,3.0,2.0,3.0,3.0,5.0,1.0,,3.0,0
SBT006_2555,3,1,1,1,3,4,5,5,2,4,1,0.725502939798371,4,13,1,4.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,1.0,5.0,,0
SBT006_2556,4,0,2,2,5,1,5,97,2,2,5,1.24695817777845,1,4,1,5.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,2.0,6.0,,0
SBT006_2557,1,1,1,1,2,1,3,4,1,4,1,0.725502939798371,1,4,1,4.0,4.0,2.0,5.0,3.0,3.0,3.0,5.0,2.0,3.0,,0
SBT006_2558,1,0,2,1,4,3,5,2,1,2,5,1.24695817777845,4,13,1,1.0,1.0,3.0,2.0,4.0,3.0,5.0,5.0,1.0,,5.0,0
SBT006_2559,3,0,2,2,3,3,5,4,2,1,5,1.24695817777845,4,13,1,1.0,2.0,3.0,1.0,5.0,3.0,97.0,5.0,1.0,,98.0,0
SBT006_2560,2,1,1,1,5,1,5,3,1,4,1,0.725502939798371,4,13,1,2.0,5.0,3.0,2.0,5.0,5.0,5.0,4.0,1.0,,1.0,1
SBT006_2561,1,0,2,2,4,3,4,5,1,2,5,1.24695817777845,4,13,1,1.0,1.0,2.0,1.0,4.0,4.0,4.0,5.0,3.0,,2.0,0
SBT006_2562,1,1,2,1,5,1,5,4,0,4,2,0.816190807273167,4,13,1,4.0,3.0,5.0,2.0,5.0,4.0,5.0,5.0,1.0,5.0,,1
SBT006_2563,2,1,2,1,5,2,4,3,2,3,2,0.816190807273167,4,13,1,4.0,5.0,5.0,3.0,5.0,4.0,3.0,4.0,1.0,98.0,,1
SBT006_2564,3,0,2,2,4,2,4,5,3,1,5,1.24695817777845,1,4,1,1.0,4.0,3.0,4.0,4.0,3.0,3.0,5.0,0.0,,1.0,0
SBT006_2565,2,1,2,2,4,1,3,3,2,4,2,0.816190807273167,4,13,1,4.0,5.0,3.0,5.0,2.0,5.0,3.0,3.0,2.0,97.0,,1
SBT006_2566,2,1,1,1,3,1,4,5,0,4,1,0.725502939798371,1,4,1,2.0,4.0,3.0,4.0,5.0,4.0,97.0,4.0,2.0,,1.0,0
SBT006_2567,3,0,3,1,4,3,5,3,1,2,6,0.99756654222276,1,4,1,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,,0
SBT006_2568,2,0,3,1,1,5,2,6,2,1,6,0.99756654222276,2,7,1,5.0,4.0,2.0,5.0,3.0,2.0,2.0,3.0,4.0,5.0,,0
SBT006_2569,1,0,3,1,2,4,5,4,2,1,6,0.99756654222276,2,7,1,2.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,2.0,,2.0,0
SBT006_2570,1,0,2,2,4,2,5,2,1,1,5,1.24695817777845,4,13,1,2.0,1.0,2.0,2.0,4.0,2.0,4.0,1.0,1.0,,1.0,0
SBT006_2571,1,1,1,1,3,1,2,3,0,4,1,0.725502939798371,4,13,0,,,,,,,,,,,,0
SBT006_2572,2,0,3,1,4,4,3,4,2,2,6,0.99756654222276,1,4,1,5.0,4.0,4.0,5.0,4.0,3.0,4.0,97.0,1.0,3.0,,0
SBT006_2573,4,0,2,2,4,2,3,1,1,2,5,1.24695817777845,2,7,1,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,0.0,5.0,5.0,0
SBT006_2574,2,1,2,1,4,1,2,2,2,3,2,0.816190807273167,2,7,1,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,,1
SBT006_2575,2,1,2,2,3,2,2,3,2,4,2,0.816190807273167,2,7,1,2.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,,5.0,0
SBT006_2576,4,0,3,1,3,3,3,4,3,2,6,0.99756654222276,3,10,1,4.0,5.0,2.0,5.0,3.0,3.0,2.0,2.0,1.0,3.0,,0
SBT006_2577,2,1,3,1,2,2,2,4,3,4,3,0.74817490666707,4,13,0,,,,,,,,,,,,0
SBT006_2578,1,1,2,2,4,2,5,5,1,4,2,0.816190807273167,2,7,1,4.0,5.0,5.0,3.0,5.0,2.0,5.0,5.0,3.0,4.0,,1
SBT006_2579,2,0,2,1,3,1,2,4,2,1,5,1.24695817777845,3,10,1,2.0,3.0,3.0,2.0,2.0,97.0,4.0,5.0,3.0,,6.0,0
SBT006_2580,1,0,1,1,4,3,4,4,0,2,4,1.49634981333414,1,4,1,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,,0
SBT006_2581,2,0,1,1,3,2,5,4,1,1,4,1.49634981333414,2,7,1,1.0,2.0,1.0,3.0,3.0,2.0,3.0,5.0,4.0,,3.0,0
SBT006_2582,1,1,3,2,5,1,5,4,3,4,3,0.74817490666707,3,10,1,4.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,4.0,6.0,,1
SBT006_2583,2,1,1,1,5,2,5,5,1,4,1,0.725502939798371,3,10,1,4.0,4.0,4.0,4.0,5.0,3.0,5.0,2.0,3.0,4.0,,1
SBT006_2584,2,0,2,1,97,1,4,6,1,2,5,1.24695817777845,1,4,1,2.0,5.0,3.0,5.0,4.0,4.0,3.0,5.0,2.0,,5.0,0
SBT006_2585,2,1,2,2,5,1,4,0,1,4,2,0.816190807273167,1,4,1,4.0,5.0,5.0,5.0,4.0,4.0,1.0,5.0,3.0,5.0,,1
SBT006_2586,2,0,2,2,1,3,4,4,2,1,5,1.24695817777845,4,13,1,1.0,1.0,3.0,2.0,4.0,4.0,3.0,5.0,3.0,,2.0,0
SBT006_2587,2,1,2,1,5,2,5,0,1,4,2,0.816190807273167,3,10,1,5.0,4.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,4.0,,1
SBT006_2588,2,1,1,1,5,3,1,97,1,4,1,0.725502939798371,2,7,1,4.0,5.0,5.0,2.0,3.0,2.0,5.0,5.0,1.0,97.0,,1
SBT006_2589,2,1,1,1,5,1,4,4,2,4,1,0.725502939798371,2,7,1,5.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,5.0,,1
SBT006_2590,1,1,1,2,5,3,4,1,1,4,1,0.725502939798371,3,10,1,1.0,3.0,97.0,1.0,2.0,1.0,3.0,5.0,1.0,,5.0,1
SBT006_2591,2,1,1,1,5,5,4,3,2,3,1,0.725502939798371,1,4,1,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,1.0,3.0,,1
SBT006_2592,2,1,2,2,4,3,4,3,2,3,2,0.816190807273167,1,4,1,5.0,5.0,4.0,5.0,5.0,3.0,2.0,5.0,1.0,6.0,,1
SBT006_2593,3,0,1,1,2,2,5,3,1,1,4,1.49634981333414,4,13,1,1.0,1.0,2.0,2.0,3.0,3.0,2.0,5.0,1.0,,1.0,0
SBT006_2594,1,1,1,2,4,2,4,3,0,4,1,0.725502939798371,1,4,1,2.0,5.0,2.0,4.0,2.0,2.0,4.0,5.0,1.0,,2.0,1
SBT006_2595,4,1,2,1,5,1,4,2,2,3,2,0.816190807273167,3,10,1,4.0,3.0,4.0,4.0,3.0,2.0,1.0,5.0,1.0,5.0,,1
SBT006_2596,1,1,1,2,5,1,5,6,1,4,1,0.725502939798371,3,10,1,5.0,5.0,5.0,3.0,4.0,5.0,4.0,4.0,3.0,6.0,,1
SBT006_2597,2,1,3,1,4,3,5,2,1,3,3,0.74817490666707,4,13,1,4.0,5.0,4.0,3.0,5.0,4.0,97.0,4.0,2.0,4.0,,1
SBT006_2598,1,0,2,2,1,1,5,5,1,1,5,1.24695817777845,2,7,1,1.0,5.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,,2.0,0
SBT006_2599,1,1,2,1,4,1,5,2,1,4,2,0.816190807273167,3,10,1,1.0,99.0,4.0,5.0,4.0,3.0,4.0,5.0,1.0,,4.0,1
SBT006_2600,1,1,2,1,5,1,5,3,0,3,2,0.816190807273167,3,10,1,1.0,3.0,2.0,1.0,5.0,4.0,4.0,5.0,2.0,,4.0,1
SBT006_2601,2,0,2,2,2,2,4,3,1,2,5,1.24695817777845,1,4,1,5.0,5.0,2.0,5.0,97.0,4.0,3.0,4.0,3.0,4.0,,0
SBT006_2602,3,0,3,2,5,2,4,3,2,1,6,0.99756654222276,2,7,1,97.0,3.0,98.0,4.0,5.0,3.0,4.0,,3.0,,,0
SBT006_2603,1,0,2,2,3,1,3,3,98,2,5,1.24695817777845,4,13,1,2.0,2.0,3.0,2.0,97.0,2.0,2.0,5.0,0.0,,1.0,0
SBT006_2604,2,1,2,2,3,2,3,4,0,4,2,0.816190807273167,4,13,1,1.0,2.0,3.0,2.0,3.0,4.0,5.0,5.0,1.0,,2.0,0
SBT006_2605,2,1,2,1,3,1,2,3,97,3,2,0.816190807273167,1,4,1,5.0,5.0,4.0,5.0,2.0,5.0,1.0,4.0,3.0,3.0,,0
SBT006_2606,1,1,2,1,5,3,3,2,3,3,2,0.816190807273167,2,7,1,5.0,5.0,5.0,4.0,5.0,4.0,1.0,5.0,1.0,99.0,,1
SBT006_2607,3,0,3,1,5,4,5,4,2,2,6,0.99756654222276,3,10,1,3.0,5.0,5.0,97.0,5.0,5.0,4.0,2.0,1.0,2.0,1.0,0
SBT006_2608,3,0,2,1,4,5,3,4,0,2,5,1.24695817777845,1,4,1,4.0,5.0,4.0,4.0,2.0,3.0,4.0,5.0,1.0,4.0,,0
SBT006_2609,2,0,1,2,4,2,3,2,3,2,4,1.49634981333414,1,4,1,5.0,3.0,5.0,4.0,4.0,4.0,4.0,5.0,2.0,6.0,,0
SBT006_2610,2,1,1,1,5,1,5,5,1,4,1,0.725502939798371,4,13,1,1.0,3.0,4.0,1.0,5.0,4.0,3.0,5.0,3.0,,4.0,1
SBT006_2611,2,1,2,2,5,1,4,2,1,4,2,0.816190807273167,3,10,1,3.0,5.0,5.0,3.0,4.0,4.0,4.0,4.0,1.0,97.0,6.0,1
SBT006_2612,1,0,2,2,98,1,5,5,2,1,5,1.24695817777845,3,10,1,1.0,2.0,2.0,2.0,5.0,3.0,2.0,5.0,3.0,,2.0,0
SBT006_2613,3,0,3,1,97,4,3,3,3,2,6,0.99756654222276,2,7,1,5.0,5.0,3.0,97.0,4.0,5.0,3.0,5.0,4.0,4.0,,0
SBT006_2614,1,1,2,1,3,3,4,5,1,3,2,0.816190807273167,1,4,1,4.0,4.0,3.0,4.0,5.0,3.0,4.0,3.0,3.0,3.0,,0
SBT006_2615,1,1,2,2,5,1,2,5,97,3,2,0.816190807273167,4,13,1,1.0,4.0,2.0,3.0,4.0,5.0,3.0,5.0,1.0,,1.0,1
SBT006_2616,1,1,1,2,5,3,5,2,2,4,1,0.725502939798371,2,7,1,1.0,2.0,4.0,3.0,4.0,2.0,3.0,5.0,2.0,,2.0,1
SBT006_2617,3,0,3,1,2,1,3,2,2,2,6,0.99756654222276,1,4,1,4.0,4.0,3.0,5.0,5.0,2.0,3.0,4.0,3.0,4.0,,0
SBT006_2618,1,1,2,1,5,1,3,5,2,3,2,0.816190807273167,3,10,1,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,,1
SBT006_2619,1,1,2,1,3,2,4,3,1,4,2,0.816190807273167,1,4,1,5.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,,0
SBT006_2620,2,1,1,1,4,1,4,3,1,4,1,0.725502939798371,2,7,1,4.0,5.0,4.0,4.0,3.0,5.0,3.0,4.0,3.0,6.0,,1
SBT006_2621,2,0,1,1,4,1,3,4,2,1,4,1.49634981333414,4,13,1,2.0,1.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,,1.0,0
SBT006_2622,1,1,1,2,97,2,3,3,2,3,1,0.725502939798371,1,4,1,2.0,5.0,4.0,4.0,97.0,2.0,5.0,3.0,2.0,,2.0,97
SBT006_2623,2,1,1,2,5,2,3,3,2,4,1,0.725502939798371,4,13,1,4.0,3.0,3.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,,1
SBT006_2624,2,0,2,1,1,1,3,4,2,1,5,1.24695817777845,2,7,1,1.0,3.0,3.0,4.0,3.0,2.0,4.0,5.0,1.0,,1.0,0
SBT006_2625,2,1,2,1,4,2,2,5,3,4,2,0.816190807273167,1,4,1,5.0,5.0,99.0,5.0,3.0,2.0,2.0,5.0,1.0,5.0,,1
SBT006_2626,1,1,1,1,5,2,3,2,2,4,1,0.725502939798371,2,7,1,2.0,5.0,4.0,97.0,3.0,97.0,4.0,5.0,1.0,,1.0,1
SBT006_2627,1,1,3,2,2,3,2,3,1,4,3,0.74817490666707,3,10,1,4.0,3.0,3.0,3.0,4.0,1.0,3.0,5.0,0.0,3.0,,0
SBT006_2628,2,1,2,1,4,2,2,3,97,4,2,0.816190807273167,3,10,1,97.0,3.0,2.0,4.0,2.0,2.0,4.0,,3.0,,,1
SBT006_2629,2,1,2,2,5,2,4,3,1,3,2,0.816190807273167,3,10,1,1.0,3.0,4.0,5.0,3.0,3.0,98.0,5.0,1.0,,4.0,1
SBT006_2630,1,0,2,2,4,2,4,1,1,1,5,1.24695817777845,1,4,1,3.0,5.0,98.0,5.0,4.0,4.0,3.0,5.0,0.0,2.0,2.0,0
SBT006_2631,2,1,3,1,5,3,4,2,2,3,3,0.74817490666707,3,10,1,1.0,2.0,2.0,3.0,3.0,2.0,2.0,5.0,2.0,,1.0,1
SBT006_2632,2,0,3,1,5,2,2,1,2,2,6,0.99756654222276,1,4,1,5.0,5.0,3.0,5.0,5.0,3.0,2.0,3.0,4.0,4.0,,0
SBT006_2633,2,0,2,2,5,1,5,2,2,1,5,1.24695817777845,3,10,1,1.0,3.0,2.0,3.0,5.0,3.0,2.0,5.0,3.0,,1.0,0
SBT006_2634,2,1,2,1,98,2,5,2,2,4,2,0.816190807273167,2,7,1,4.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,,97
SBT006_2635,1,1,3,2,5,4,5,3,3,3,3,0.74817490666707,3,10,1,2.0,4.0,4.0,97.0,5.0,4.0,4.0,4.0,1.0,,2.0,1
SBT006_2636,1,0,2,1,2,5,2,4,0,1,5,1.24695817777845,1,4,1,4.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,2.0,4.0,,0
SBT006_2637,2,1,2,1,5,1,3,4,1,4,2,0.816190807273167,1,4,1,4.0,5.0,4.0,4.0,2.0,3.0,4.0,5.0,98.0,5.0,,1
SBT006_2638,2,1,2,2,5,2,3,4,2,4,2,0.816190807273167,2,7,1,4.0,4.0,5.0,4.0,3.0,5.0,3.0,2.0,0.0,6.0,,1
SBT006_2639,1,0,1,1,4,2,4,5,2,2,4,1.49634981333414,4,13,1,1.0,1.0,2.0,4.0,3.0,2.0,2.0,5.0,2.0,,5.0,0
SBT006_2640,3,0,1,1,5,1,4,2,3,2,4,1.49634981333414,4,13,1,1.0,3.0,3.0,1.0,3.0,4.0,2.0,5.0,4.0,,5.0,0
SBT006_2641,1,1,3,1,4,4,4,4,3,4,3,0.74817490666707,1,4,1,4.0,5.0,5.0,4.0,2.0,4.0,4.0,3.0,4.0,99.0,,1
SBT006_2642,4,0,2,1,4,1,2,2,2,2,5,1.24695817777845,2,7,1,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,3.0,,0
SBT006_2643,2,1,2,1,3,5,2,7,98,4,2,0.816190807273167,3,10,1,1.0,1.0,2.0,1.0,3.0,3.0,2.0,5.0,0.0,,2.0,0
SBT006_2644,1,1,2,2,5,2,3,3,0,4,2,0.816190807273167,4,13,1,1.0,2.0,1.0,2.0,3.0,1.0,4.0,5.0,0.0,,5.0,1
SBT006_2645,2,0,3,1,97,3,5,3,2,1,6,0.99756654222276,2,7,1,4.0,5.0,3.0,5.0,4.0,5.0,4.0,2.0,97.0,2.0,,0
SBT006_2646,4,0,2,1,3,3,4,2,2,2,5,1.24695817777845,2,7,1,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,6.0,,0
SBT006_2647,2,1,3,2,5,1,4,4,1,4,3,0.74817490666707,4,13,1,1.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,1.0,,2.0,1
SBT006_2648,2,0,2,1,5,1,2,3,1,1,5,1.24695817777845,2,7,1,97.0,2.0,3.0,4.0,4.0,2.0,4.0,,2.0,,,0
